"Date","GOOG","SBUX","Mkt_Minus_Rf","SMB","HML","RF","Mom"
2018-08-16,-0.00649715490004299,0.00549768178362831,0.0086,-6e-04,0.0034,7e-05,-0.0035
2018-08-17,-0.00458356807419513,0.00980397426425128,0.003,0.0012,1e-04,7e-05,-0.0032
2018-08-20,0.00567051294060583,0.00672147267118306,0.0025,0.0016,0.0013,7e-05,0.0013
2018-08-21,-0.0050920497264868,0.00148360869517239,0.0033,0.0091,0.001,7e-05,0.0014
2018-08-22,0.00475188580729302,-0.0218518940199613,5e-04,0.0029,-0.0035,7e-05,0.0096
2018-08-23,-0.00161509369523183,-0.00302916894403926,-0.0019,-0.001,-0.0033,7e-05,0.0063
2018-08-24,0.0126682199278725,0.00170906240918023,0.0062,-9e-04,-0.0059,7e-05,0.0031
2018-08-27,0.0173431545355052,0.00417061977819455,0.0074,-0.0061,-0.0018,7e-05,3e-04
2018-08-28,-0.00859216509959326,0.00151031516382361,-1e-04,-0.0013,-0.0023,7e-05,0.002
2018-08-29,0.0147423341154074,0.00377003504083806,0.0056,-0.0014,-0.0058,7e-05,0.0044
2018-08-30,-0.00814860609999057,-0.00281687713573853,-0.0041,0.0023,-0.0037,7e-05,0.003
2018-08-31,-0.0168910630806179,0.00659133892641317,8e-04,0.0045,-0.0041,7e-05,0.0031
2018-09-04,-0.017394611699556,0.00149673244205761,-0.0011,-0.0033,-1e-04,8e-05,0.0073
2018-09-05,-0.0087886549707602,0.00485702803413957,-0.0041,-4e-04,0.0069,8e-05,-0.0147
2018-09-06,-0.0126761843887159,0.00780811440470641,-0.0044,-0.0037,-0.0024,8e-05,5e-04
2018-09-07,-0.00564261535624044,0.0119904201931926,-0.0018,8e-04,-0.0025,8e-05,-0.0023
2018-09-10,-0.000163063285779752,0.00200508671197297,0.0023,7e-04,-0.0036,8e-05,-4e-04
2018-09-11,0.0109218040219923,0.0027288892198325,0.0037,-0.0033,-0.0023,8e-05,0.0084
2018-09-12,-0.0123496969365746,-0.00272146264974538,3e-04,-0.0011,-0.0022,8e-05,-0.0086
2018-09-13,0.0107583379894998,-0.00145519432979779,0.0045,-0.0048,-0.0044,8e-05,0.0016
2018-09-14,-0.00238224762817163,-0.00255072302014825,0.0012,0.0031,0.0024,8e-05,-0.0012
2018-09-17,-0.0140550600772716,-0.00328754816025345,-0.0071,-0.0034,0.0087,8e-05,-0.0126
2018-09-18,0.00447205724741084,0.00916252140871587,0.0057,3e-04,-0.0048,8e-05,0.003
2018-09-19,0.00849967727604639,0.00653709700573035,6e-04,-0.0051,0.0126,8e-05,-0.0114
2018-09-20,0.0134746513574004,0.0180407859852543,0.0077,0.0029,-0.0024,8e-05,-0.002
2018-09-21,-0.0175082604561083,0.018075520500102,-0.0013,-0.0043,0.0031,8e-05,-0.0032
2018-09-24,0.00624311091962526,-0.0132289615165782,-0.0031,-7e-04,-0.009,8e-05,0.0135
2018-09-25,0.00961336070298957,0.00370432527892994,-5e-04,0.002,-0.0038,8e-05,0.0122
2018-09-26,-0.00351161432973557,0.00650270867565594,-0.004,-0.0047,-0.0061,8e-05,0.001
2018-09-27,0.0119865692380838,0.00122225173266033,0.0027,-0.0034,-0.0054,8e-05,0.0021
2018-09-28,-0.000979411358491888,-0.0087198777382238,-3e-04,0.0035,-0.0021,8e-05,0.0029
2018-10-01,0.00154179664734944,-0.0221674613090627,0.0016,-0.0161,0.0037,8e-05,-0.0014
2018-10-02,0.00401563256651238,0.000179956719033258,-0.0021,-0.0095,0.0061,8e-05,-0.0108
2018-10-03,0.00236642144094823,-0.00215875518335296,0.002,0.009,0.0048,8e-05,0.0014
2018-10-04,-0.0288956410622938,0.00757163282465201,-0.0093,-0.0082,0.0159,8e-05,-0.0082
2018-10-05,-0.00927928294838842,-0.0023259775763943,-0.0064,-0.0039,0.0042,8e-05,8e-04
2018-10-08,-0.00724068360804975,0.0139885327861211,-0.0017,-0.0023,0.0124,8e-05,-0.0125
2018-10-09,-0.00883402112865139,0.0206933022526004,-0.0018,-0.004,0.0029,8e-05,0.0043
2018-10-10,-0.050578649594534,-0.0294575785112912,-0.0333,0.004,0.0114,8e-05,-0.0154
2018-10-11,-0.00175729735942876,-0.0205321119855157,-0.0196,0.0035,-0.0092,8e-05,0.0042
2018-10-12,0.0284994362552065,0.028982901505997,0.0138,-0.0111,-0.0174,8e-05,0.0175
2018-10-15,-0.0160618664481138,0.00531446553747861,-0.0048,0.0099,0.0053,8e-05,-0.0097
2018-10-16,0.026578190890364,0.0186783628064047,0.0224,0.0056,-0.0145,8e-05,0.0096
2018-10-17,-0.00498545221124236,0.0223144848711165,-8e-04,-0.0061,0.0026,8e-05,-0.0018
2018-10-18,-0.0248455856607925,-0.00778338627618591,-0.0154,-0.0054,0.0045,8e-05,-0.0013
2018-10-19,0.00780351501080179,0.000341007949163474,-0.0025,-0.0124,0.0076,8e-05,-0.0057
2018-10-22,0.0042865888105148,0.00409146312921638,-0.0038,0.0034,-0.0125,8e-05,0.013
2018-10-23,0.00229749257318224,-0.00152800035612533,-0.0062,-0.002,-0.0042,8e-05,-0.0038
2018-10-24,-0.0480025938734183,-0.0127529464624184,-0.0333,-0.0082,0.0084,8e-05,-0.0039
2018-10-25,0.0426949269209413,0.0155011969205592,0.0193,0.0029,-0.0061,8e-05,0.0102
2018-10-26,-0.0219976598372297,-0.0150949373555441,-0.0165,0.0057,0.0037,8e-05,-0.0012
2018-10-29,-0.0479621038301595,0.0051661876082234,-0.0077,-9e-04,0.0164,8e-05,-0.0107
2018-10-30,0.0158124301340961,0.00376908013820709,0.0166,0.0045,4e-04,8e-05,6e-04
2018-10-31,0.0391427032421665,-0.00546177732584596,0.0122,-0.0072,-0.008,8e-05,0.008
2018-11-01,-0.00628734072666692,0.00617810083533654,0.0129,0.012,-0.0116,8e-05,-0.0098
2018-11-02,-0.0114111785046729,0.0970492571780719,-0.0053,0.0085,0.0068,8e-05,-5e-04
2018-11-05,-0.016733068328695,0.00248770266613318,0.004,-0.0088,0.0156,8e-05,-0.0013
2018-11-06,0.0151141665758556,0.0237281298746099,0.0058,-0.0015,3e-04,8e-05,-0.001
2018-11-07,0.0355934816870314,0.032571017212951,0.0211,-0.0052,-0.0103,8e-05,0.0165
2018-11-08,-0.0100512999471647,0.00821599755808156,-0.0028,-0.0014,0.0027,8e-05,0.0037
2018-11-09,-0.0150129338873702,-0.00174645861377276,-0.0104,-0.0084,0.0043,8e-05,6e-04
2018-11-12,-0.0258125201711763,-0.0100582688029801,-0.0206,9e-04,0.0089,8e-05,-0.0023
2018-11-13,-0.00248399910225972,-0.00736266881327485,-0.0013,-8e-04,0.0014,8e-05,-0.0087
2018-11-14,0.00734519052177562,-0.000149085544093652,-0.0077,4e-04,-0.003,8e-05,-0.0063
2018-11-15,0.0201693332256125,0.00865138463525805,0.0118,0.0031,-0.0049,8e-05,0.0052
2018-11-16,-0.00302427056940058,0.00798598719023769,0.0015,-2e-04,-8e-04,8e-05,9e-04
2018-11-19,-0.0390865579429535,-0.00366776205658992,-0.0188,-0.0035,0.024,8e-05,-0.01
2018-11-20,0.00564706862745101,-0.010749503789342,-0.0185,1e-04,-0.0056,8e-05,-0.0069
2018-11-21,0.0115523854356538,-0.0061030349216401,0.0051,0.0096,-0.0034,8e-05,-0.0022
2018-11-23,-0.0132323129099419,-0.0160252306337784,-0.0055,0.0074,-0.0057,8e-05,3e-04
2018-11-26,0.024162977965372,-0.000152211942914704,0.0162,-0.007,-0.0023,8e-05,9e-04
2018-11-27,-0.00401476323174632,0.00593693316523969,0.0011,-0.0104,0.0028,8e-05,0.0054
2018-11-28,0.0400416930502221,0.0111986137482389,0.0242,0.003,-0.0117,8e-05,0.0102
2018-11-29,0.00190573730988342,0.000897809005599992,-0.0022,-0.0021,-0.0015,8e-05,0.0026
2018-11-30,0.00563264240007388,-0.00239222125995564,0.0078,-0.0037,-0.0047,8e-05,-0.0022
2018-12-03,0.0109646111746855,0.0116904684333869,0.0113,-0.0012,-0.0078,1e-04,0.002
2018-12-04,-0.0502608436917964,-0.0125924668248785,-0.0345,-0.0103,-0.0015,1e-04,0.007
2018-12-06,0.0170438656671634,-0.00150036174453627,-0.0016,-6e-04,-0.0105,1e-04,0.0053
2018-12-07,-0.0300824573106857,-0.0162284914670011,-0.0236,0.0027,0.0132,1e-04,-0.0053
2018-12-10,0.00286528114190143,0.000305556609380586,0.001,-0.004,-0.0169,1e-04,0.0078
2018-12-11,0.011735799552639,0.00656595912860314,-8e-04,-0.0016,-0.0039,1e-04,0.0073
2018-12-12,0.0113430511053005,0.00318548464961066,0.0068,0.0049,-0.0022,1e-04,-6e-04
2018-12-13,-0.00167346373874933,0.0117951777087377,-0.0026,-0.0154,-0.0018,1e-04,0.005
2018-12-14,-0.0186458683044536,-0.0234645586182662,-0.0189,8e-04,0.0053,1e-04,-0.0052
2018-12-17,-0.0245369423173271,-0.0133147843758131,-0.0213,-0.0015,0.0105,1e-04,-0.0092
2018-12-18,0.0119818713196125,0.00697996018674973,-3e-04,-6e-04,-0.0059,1e-04,0.0032
2018-12-19,-0.00554087275917814,-0.0132471206832566,-0.0158,-0.006,4e-04,1e-04,0.0068
2018-12-20,-0.0132941387347715,-0.0298158621394027,-0.0162,-0.0012,0.0093,1e-04,-0.0046
2018-12-21,-0.0295915394130943,-0.0122284115275775,-0.0217,-0.0054,0.0082,1e-04,0.0043
2018-12-24,-0.00338935324189493,-0.0135201689826413,-0.0255,0.009,-0.0044,1e-04,-0.0021
2018-12-26,0.0647804714906821,0.0416117148963135,0.0506,-0.0018,-0.0101,1e-04,1e-04
2018-12-27,0.00425225036638044,0.00190239158619732,0.0078,-0.007,-0.0015,1e-04,0.0029
2018-12-28,-0.00651420562462057,0.00300618096036276,-3e-04,0.0074,0.0024,1e-04,0.0011
2018-12-31,-0.0014174133744419,0.0159331416457864,0.009,-0.0014,-0.0046,1e-04,0.0061
2019-01-02,0.00988788361286419,-0.00124216395931098,0.0023,0.0072,0.011,1e-04,-0.0232
2019-01-03,-0.0284839878411013,-0.0433769708119971,-0.0245,0.0052,0.0126,1e-04,-0.0074
2019-01-04,0.0537861574194165,0.0331546801956226,0.0355,0.0038,-0.0072,1e-04,-0.0103
2019-01-07,-0.00216673616992724,0,0.0094,0.0084,-0.0078,1e-04,-0.008
2019-01-08,0.00738495670048001,0.000786478662179402,0.0101,0.0045,-0.0064,1e-04,0.0016
2019-01-09,-0.00150517983828535,0.0040868655267583,0.0056,0.005,6e-04,1e-04,-0.0085
2019-01-10,-0.00402925377608299,0.00485274719777129,0.0042,-1e-04,-0.0047,1e-04,-0.003
2019-01-11,-0.0122766021135261,-0.00716623259284443,-1e-04,0.0021,0.0019,1e-04,-0.0022
2019-01-14,-0.0118237977067548,-0.00564880363679965,-0.006,-0.0046,0.0094,1e-04,-0.0057
2019-01-15,0.0310714995196837,0.0112040935947662,0.0106,-0.0014,-0.0086,1e-04,0.0113
2019-01-16,0.00354634629799722,-0.00483773063282633,0.0028,0.0025,0.0093,1e-04,-0.0075
2019-01-17,0.00826114807957046,0.00799744234525268,0.0075,8e-04,-0.0025,1e-04,-0.0022
2019-01-18,0.00767041546555647,0.00653386902161368,0.0129,-0.0027,0.0013,1e-04,-0.0084
2019-01-22,-0.0252581262610118,0.0106647932307802,-0.0153,-0.0036,0.0035,1e-04,0.0099
2019-01-23,0.00471726441883846,0.0159044703359983,0.0015,-0.0042,-0.0015,1e-04,0.0109
2019-01-24,-0.0015525926567681,-0.0254402826243856,0.0023,0.0047,-4e-04,1e-04,-0.0103
2019-01-25,0.015913926453176,0.0362989573924466,0.009,0.0041,-0.0039,1e-04,-0.0133
2019-01-28,-0.0191661098558751,-0.00283193914482316,-0.008,-8e-04,0.0065,1e-04,-8e-04
2019-01-29,-0.00884042444394695,0.00209265073610343,-0.0019,2e-04,0.0019,1e-04,-0.0026
2019-01-30,0.0268145651921261,0.0165573693356489,0.0151,-0.0032,-0.0099,1e-04,4e-04
2019-01-31,0.0250766115002663,-0.000146800638992195,0.0092,-5e-04,-0.0105,1e-04,0.0035
2019-02-01,-0.00503416880171526,-0.000440208382108787,0.0014,-0.0016,0.0036,1e-04,-0.0055
2019-02-04,0.0198514958361466,-0.00778166040370309,0.0072,0.0041,-0.0046,1e-04,-0.0019
2019-02-05,0.0116436621022782,0.0260431669439234,0.0043,-0.0013,-0.0059,1e-04,8e-04
2019-02-06,-0.0268414299151077,-0.00188441794801442,-0.0022,-3e-04,5e-04,1e-04,-0.0029
2019-02-07,-0.0148131051857125,0.00421178069431893,-0.0093,-0.0014,0.004,1e-04,0.0072
2019-02-08,-0.00332198863172051,0.00882276946564664,9e-04,-8e-04,-0.0072,1e-04,0.0073
2019-02-11,-4.57043425048376e-05,0.00344087887978217,0.0014,0.0066,0.0021,1e-04,-0.0013
2019-02-12,0.0240728255991012,-0.00342907983141316,0.0136,3e-04,-0.0016,1e-04,-0.0053
2019-02-13,-0.00107900247500381,0.0108960623312797,0.0028,7e-04,7e-04,1e-04,-0.0045
2019-02-14,0.00134803059756372,0.00468020527115676,-0.0021,0.0052,-0.0058,1e-04,5e-04
2019-02-15,-0.00715007059598349,-0.00183505622430258,0.0113,0.0038,0.0048,1e-04,-0.0052
2019-02-19,0.00440895693816268,-0.00721256042480767,0.0019,0.003,0.0032,1e-04,-0.0044
2019-02-20,-0.0042554800358735,0.00270663803950799,0.0019,0.0031,0.0053,1e-04,-0.0039
2019-02-21,-0.0151105021185001,0.00440395297857554,-0.0037,-4e-04,-0.0022,1e-04,0.0045
2019-02-22,0.0122154884402028,0.00848668102425054,0.0065,0.0039,-0.0145,1e-04,0.0024
2019-02-25,-0.000873556566160616,-0.00350642832437931,0.0015,-0.0024,-0.0018,1e-04,-0.0068
2019-02-26,0.00516493679109553,0.0012666986042551,-0.0016,-0.0068,-0.0032,1e-04,0.0023
2019-02-27,0.000825055371010297,-0.0139162598041439,9e-04,0.0016,-0.0012,1e-04,0.0051
2019-02-28,0.0034675819453327,0.00156815270158828,-0.0031,-2e-04,-0.0022,1e-04,0.007
2019-03-01,0.018813794889093,0.00839726695604548,0.0072,0.0025,-0.0044,9e-05,-0.0026
2019-03-04,0.00596855280036235,0.00141141603216033,-0.0052,-0.0041,0.0038,9e-05,-0.0052
2019-03-05,0.0123976122952754,0.00887967870584316,-0.0017,-0.0033,-0.0022,9e-05,0.0047
2019-03-06,-0.00358858540307139,-0.00433108351433631,-0.0084,-0.0124,8e-04,9e-05,0.0079
2019-03-07,-0.0125748675907477,-0.00926047950897524,-0.0082,-4e-04,-0.003,9e-05,0.005
2019-03-08,-0.000857257900808372,-0.0177027986450018,-0.0022,6e-04,-0.0015,9e-05,0.0018
2019-03-11,0.0292738160767438,0.00461362992397674,0.0149,0.0026,-0.0056,9e-05,-0.0037
2019-03-12,0.0148329088008361,0.00531007350602364,0.0025,-0.003,-0.0011,9e-05,-7e-04
2019-03-13,0.00010056570979522,0.000713488131128148,0.0068,-0.0033,9e-04,9e-05,-0.0019
2019-03-14,-0.00651115991653772,0.00912987004155941,-0.001,-0.0038,0.0029,9e-05,0.0021
2019-03-15,-0.000919478684952568,-0.000989454838414727,0.0048,-0.0025,-0.0028,9e-05,-0.0018
2019-03-18,-0.000168811953619175,0.00240554776366353,0.0046,0.002,0.0043,9e-05,-0.0061
2019-03-19,0.0123199009312154,0.00762299847803383,-9e-04,-0.0047,-0.0093,9e-05,0.0044
2019-03-20,0.0209534099369244,0.0035021667126145,-0.0039,-0.0022,-0.0105,9e-05,0.005
2019-03-21,0.00618484781437512,0.00879538184925099,0.0111,0.0017,-0.0125,9e-05,2e-04
2019-03-22,-0.0211442894062497,-0.00415173903921262,-0.0217,-0.0157,-3e-04,9e-05,0.0104
2019-03-25,-0.0103691414350892,0.00472484839383802,-5e-04,0.006,-0.0026,9e-05,0.0067
2019-03-26,-0.00702431265716674,0.00912855103355015,0.0076,0.0023,0.0045,9e-05,-0.0046
2019-03-27,-0.00979214857841404,-0.00301538594572281,-0.005,0.0016,0.005,9e-05,-0.004
2019-03-28,-0.00386185224698887,0.0167722360905114,0.004,0.0035,0,9e-05,-0.0018
2019-03-29,0.00412504090000798,0.0051376563525678,0.0066,-0.0027,-0.0092,9e-05,-1e-04
2019-04-01,0.0180003527950663,-0.00511139575768293,0.0119,-0.002,0.0094,1e-04,-0.0092
2019-04-02,0.00507349591523254,0.00419139103465604,-5e-04,-0.0018,-0.0044,1e-04,0.0023
2019-04-03,0.00452319806514989,0.000807687293355563,0.0027,0.0021,-0.004,1e-04,-0.0012
2019-04-04,0.00752948426819589,0.000269150329171186,0.0019,0.0036,0.0095,1e-04,-0.0131
2019-04-05,-0.00646088559670777,0.00914603171776607,0.0052,0.0049,-8e-04,1e-04,-0.0068
2019-04-08,-0.00274204360203034,0.00226566492358637,8e-04,-0.0032,0.0011,1e-04,-0.0018
2019-04-09,-0.00547412130027258,-0.00106373514706171,-0.0065,-0.0061,-0.0014,1e-04,0.0096
2019-04-10,0.00410109333890163,0.00479241257305563,0.0048,0.0093,-0.0012,1e-04,-0.0016
2019-04-11,0.00204628413058683,0.00516677456241377,0,-0.0028,0.004,1e-04,-8e-04
2019-04-12,0.0109993193330649,0.0102808259703264,0.0065,-0.0036,0.0062,1e-04,-0.0109
2019-04-15,0.00265215582390632,-0.00639261833151072,-9e-04,-0.0026,-0.0053,1e-04,0.0082
2019-04-16,0.00493819434814236,-0.00604007375996429,0.0013,0.0023,0.007,1e-04,-0.0089
2019-04-17,0.00750528547299267,-0.00766174645059992,-0.0032,-0.0054,0.0081,1e-04,-0.008
2019-04-18,2.42886267740605e-05,0.0125132049757608,0.0011,-0.0027,-0.0049,1e-04,-6e-04
2019-04-22,0.0100859540836722,-0.00867728521685318,0.0011,-0.0047,-0.0055,1e-04,0.0021
2019-04-23,0.0125797407415771,0.00782493684705465,0.0097,0.0065,-0.0053,1e-04,0.0027
2019-04-24,-0.00676133697259451,0.00526367993240573,-0.0023,0.0032,-8e-04,1e-04,0.0042
2019-04-25,0.0059314896496816,0.00942558506360602,-0.0014,-0.008,-0.0017,1e-04,0.0138
2019-04-26,0.00690973393373451,0.00440917951767217,0.0053,0.005,0,1e-04,0.002
2019-04-29,0.012105127691304,-0.00697219773262026,0.0018,0.0017,0.0064,1e-04,-0.0043
2019-04-30,-0.0769660754178437,0.0100116904724015,-4e-04,-0.0067,0.0026,1e-04,0.0038
2019-05-01,-0.0171648023890146,-0.00205984039252138,-0.0083,-8e-04,-4e-04,9e-05,0.0047
2019-05-02,-0.00468287378094512,-0.000644934152529864,-0.0016,0.0046,-0.0029,9e-05,0.0051
2019-05-03,0.0196024800182668,0.00748688016178312,0.0113,0.0093,-0.0027,9e-05,-0.0026
2019-05-06,0.00336594476060159,0.000128015947898241,-0.0039,0.0059,-0.0038,9e-05,0.0026
2019-05-07,-0.0128553618301562,-0.00128105074174323,-0.0169,-0.0027,0.005,9e-05,0.004
2019-05-08,-0.00666890057069558,0.00579906285823606,-0.0022,-0.002,-0.0029,9e-05,0.0017
2019-05-09,-0.00333543256132052,-0.00192200717184332,-0.0028,7e-04,0.0019,9e-05,0.0062
2019-05-10,0.00162598719168439,0.00667530237180292,0.0035,-0.0032,0.001,9e-05,0.0066
2019-05-13,-0.0276911630860339,-0.0221883015377228,-0.0267,-0.0066,0.0032,9e-05,0.01
2019-05-14,-0.0102383220436637,0.00495566468861153,0.0093,0.0034,-6e-04,9e-05,-0.0059
2019-05-15,0.0390650300817863,0.00908397392724214,0.0059,-9e-04,-0.0097,9e-05,0.0046
2019-05-16,0.012686731341238,0.0146604136359325,0.0091,-0.0044,-0.0028,9e-05,0.0042
2019-05-17,-0.0141477644090277,0.000126740433980643,-0.0073,-0.0076,0.0032,9e-05,0.0049
2019-05-20,-0.0201755760228829,-0.0285134644061782,-0.0065,-9e-04,0.0075,9e-05,0.0033
2019-05-21,0.00946571473607327,0.0113488091056655,0.009,0.0042,-0.0035,9e-05,-0.0063
2019-05-22,0.00155705661144423,-0.00361153273189541,-0.004,-0.0063,-0.0059,9e-05,0.0137
2019-05-23,-0.00924946899743218,-0.0108737899367229,-0.0137,-0.0072,-0.0025,9e-05,0.0122
2019-05-24,-0.00639922935562409,-0.00340274212336333,0.0023,0.005,0.0032,9e-05,8e-04
2019-05-28,0.000599974430200545,-0.00590948529685076,-0.0078,0.002,-0.0062,9e-05,0.0107
2019-05-29,-0.0155976393119576,-0.00554811772678143,-0.0071,-0.0021,0.0041,9e-05,-0.0041
2019-05-30,0.00133456644398189,0.0118225214611674,0.0014,-0.0038,-0.008,9e-05,0.0144
2019-05-31,-0.0128091118812528,-0.00144411223234819,-0.0137,-0.0022,-8e-04,9e-05,0.0059
2019-06-03,-0.0610712147138478,0.00210367245355347,-0.004,0.0058,0.0168,9e-05,-0.0059
2019-06-04,0.0162319845252883,0.0301756531228763,0.0233,0.0047,-7e-04,9e-05,-0.0112
2019-06-05,-0.0102844855382557,0.0183393404839667,0.007,-0.0108,-0.0095,9e-05,0.0176
2019-06-06,0.00203411473488257,0.0180090660891594,0.0055,-0.0108,1e-04,9e-05,0.007
2019-06-07,0.0207787441891312,0.0132677634172789,0.0104,-0.0015,-0.0123,9e-05,0.0036
2019-06-10,0.0134516204601955,-0.00666834995273924,0.0053,-1e-04,6e-04,9e-05,-0.0033
2019-06-11,-0.00153652788122449,0.00537062987234949,-0.0012,-0.0021,0.0055,9e-05,-0.0049
2019-06-12,-0.0015666178854864,0.00679845646509336,-0.002,0.0029,-0.0099,9e-05,0.0144
2019-06-13,0.0109003376729433,0.00506442143109975,0.0052,0.0069,-1e-04,9e-05,-0.0146
2019-06-14,-0.0031411996447146,0.0106779567179593,-0.0027,-0.0071,0.0033,9e-05,0.0094
2019-06-17,0.00658775893316088,-0.0144824512566265,0.0015,0.0048,-0.0114,9e-05,-0.0026
2019-06-18,0.0101601610983981,-0.00120450745501599,0.0104,0.0019,0.0028,9e-05,-0.0095
2019-06-19,-0.00115079741538515,0.0107332297618234,0.0032,3e-04,-0.0061,9e-05,0.0075
2019-06-20,0.00824624963743603,0.0104999355369333,0.0089,-0.0039,-0.0023,9e-05,-0.0035
2019-06-21,0.00941134817251865,-0.0102727568867751,-0.0021,-0.0046,0,9e-05,-0.0013
2019-06-24,-0.00566904211827901,-0.00202811922024349,-0.0034,-0.009,8e-04,9e-05,0.0076
2019-06-25,-0.02614927879107,0.00717279851641495,-0.0098,0.0042,0.0072,9e-05,-0.0042
2019-06-26,-0.00602929732103208,-0.0103264910716699,-6e-04,-1e-04,0.0023,9e-05,-0.0196
2019-06-27,-0.00350994520097492,0.00215883839939712,0.006,0.0143,-0.0011,9e-05,-5e-04
2019-06-28,0.00455388328590001,0.00323115301166244,0.0068,0.0077,0.0061,9e-05,-0.0054
2019-07-01,0.0157644174482703,0.00858893793096027,0.0075,-0.0059,-0.0015,9e-05,0.0037
2019-07-02,0.0121135293898291,0.011354205160369,0.0014,-0.0097,-0.0078,9e-05,0.018
2019-07-03,0.0092957984251969,0.026663415073066,0.0078,-0.0014,-0.003,9e-05,0.0026
2019-07-05,0.0089249187687872,0,-0.001,0.0033,0.009,9e-05,-0.0026
2019-07-08,-0.0134677669985632,-0.00398662192210164,-0.0058,-0.0043,5e-04,9e-05,0.0059
2019-07-09,0.00759616624025439,-0.00240169722781447,0.0018,-0.0025,-0.0044,9e-05,0.003
2019-07-10,0.013913235433072,0.0131834765621333,0.004,-0.0027,-0.0039,9e-05,-0.0013
2019-07-11,0.00327053614742101,0.00780713723050019,0.0019,-0.0078,5e-04,9e-05,0.0031
2019-07-12,0.000603091236329512,0.00785901928988708,0.0053,0.0033,0.0041,9e-05,-0.0089
2019-07-15,0.0047514559227575,0.00434444924205635,-4e-04,-0.0051,-0.01,9e-05,0.0073
2019-07-16,0.00281654997284519,-0.000887295531539989,-0.0032,0.0039,0.0013,9e-05,0.0016
2019-07-17,-0.00626742859252671,0.00188725712313786,-0.0064,-0.0027,-0.0065,9e-05,0.0081
2019-07-18,-1.7464125632749e-05,0.0138504274021067,0.0035,-0.0029,-1e-04,9e-05,0.0032
2019-07-19,-0.0141582097851066,-0.0131147755065031,-0.0056,0.003,0.0086,9e-05,-0.0102
2019-07-22,0.00705244683590722,0.00686587871203215,0.0025,-0.0054,-0.0048,9e-05,0.0024
2019-07-23,0.00715247338584923,-0.00890877177088012,0.0065,-4e-04,0.0078,9e-05,-0.0075
2019-07-24,-0.00732841476327051,0.00599273818608714,0.0066,0.0093,0.0081,9e-05,-0.0076
2019-07-25,-0.00500089092638256,0.00364030922291025,-0.0063,-0.007,-0.0019,9e-05,0.0155
2019-07-26,0.104485425151421,0.0893602879679365,0.0082,0.0033,-0.002,9e-05,0.0026
2019-07-29,-0.00879711430722574,-0.0109979208646424,-0.0032,-0.0032,-0.0043,9e-05,0.0039
2019-07-30,-0.0115135577480729,-0.0139767182593014,-0.0017,0.0138,0.0083,9e-05,-0.0143
2019-07-31,-0.00690530135039302,-0.0202793117076078,-0.0109,0.0025,0.0055,9e-05,0.001
2019-08-01,-0.00630407638785868,0.00728680485422051,-0.0104,-0.0081,-0.0187,7e-05,0.0254
2019-08-02,-0.0124234041701606,0.0013630307179584,-0.0087,-0.0026,5e-04,7e-05,0.0032
2019-08-05,-0.0348998269240096,-0.0189508764952588,-0.0307,4e-04,0,7e-05,0.005
2019-08-06,0.0152995746200508,0.0175025938078577,0.0129,-0.0056,-0.0056,7e-05,0.0113
2019-08-07,0.00345317250241917,0.00252693521374381,7e-04,-0.0011,-0.0091,7e-05,0.0042
2019-08-08,0.0262438856058729,0.0110269772880063,0.0197,0,-0.0032,7e-05,0.0029
2019-08-09,-0.0139359547785012,0.000311735097872523,-0.0078,-0.0048,-0.0034,7e-05,0.0125
2019-08-12,-0.0111952331108724,-0.0144340550521648,-0.0132,0.002,-0.0027,7e-05,0.0056
2019-08-13,0.0192047907560051,0.0181222829480849,0.0147,-0.0034,-0.0054,7e-05,5e-04
2019-08-14,-0.0275459841548525,-0.0176962890951551,-0.0295,2e-04,-0.0052,7e-05,0.0138
2019-08-15,0.00255088586221253,0.00642653072572652,0.0016,-0.007,-0.0054,7e-05,0.0123
2019-08-16,0.00885832283417298,0.010363215075482,0.0155,0.0066,0.0061,7e-05,-0.0109
2019-08-19,0.0177054818486173,0.00145053726932431,0.0114,2e-04,0.0026,7e-05,-0.0121
2019-08-20,-0.0131503280440286,-0.010656005440133,-0.0075,0.0017,-0.0051,7e-05,0.0037
2019-08-21,0.00723778794699315,0.00721529698260182,0.0085,-3e-04,-0.0031,7e-05,-6e-04
2019-08-22,-0.00144383714585516,0.00176497412869292,-0.001,-0.0037,0.0051,7e-05,1e-04
2019-08-23,-0.0321471413648524,-0.018551072358839,-0.0266,-0.0061,-0.0018,7e-05,0.0099
2019-08-26,0.0152871782120925,0.0190073251794398,0.0108,-3e-04,-0.0019,7e-05,0.0045
2019-08-27,-0.00089833002808215,-0.004248729847669,-0.0046,-0.01,-0.0068,7e-05,0.0093
2019-08-28,0.00272302206859054,0.0101988272545512,0.0068,0.0064,0.0061,7e-05,-0.0092
2019-08-29,0.0186418298809272,0.00649008612441304,0.0135,0.0042,0.0033,7e-05,-0.0093
2019-08-30,-0.00398205985293154,-0.0116683479674019,3e-04,-0.0025,0.0025,7e-05,-0.0025
2019-09-03,-0.016589480176877,0.00217478835868667,-0.0087,-0.0093,0.001,9e-05,0.0053
2019-09-04,0.011143555519002,-0.00682017289297421,0.0108,-0.0015,0.0043,9e-05,-0.0094
2019-09-05,0.025367967206549,-0.00572269532191738,0.0142,0.0054,0.007,9e-05,-0.0202
2019-09-06,-0.0053244654636676,0.00188358092164176,-2e-04,-0.0034,6e-04,9e-05,-0.0042
